name,BCELoss,IsotonicBCE,Focal Loss,IsotonicFocal,Dice++Loss
4AK,0.89639896,0.91818184,0.967252,0.9535865,0.8945945
5B1,0.8955785,0.88372093,0.83066523,0.52272725,0.8954288
1WM,0.8936831,0.86538464,0.965766,0.9535865,0.8938986
4ZE,0.89739394,0.9611651,0.97215784,0.9535865,0.8978063
1XA,0.8977454,0.9611651,0.966629,0.9535865,0.90158683
6W1,0.8998766,0.9611651,0.8954313,0.68421054,0.9049936
3AL,0.89503336,0.88372093,0.979224,1.0,0.8901353
6PU,0.8959525,0.91818184,0.866242,0.52272725,0.90115076
3P5,0.89794517,0.9611651,0.9184474,0.7586207,0.89801186
3P5,0.8948531,0.88372093,0.923662,0.8115942,0.89838046
3VY,0.8977909,0.9611651,0.96505,0.9,0.9018274
3VY,0.8977837,0.9611651,0.96419364,0.9,0.90189904
3P5,0.8958176,0.88372093,0.92407596,0.8115942,0.8962312
7L6,0.8973985,0.9611651,0.98026377,1.0,0.8968769
3P7,0.8940746,0.88372093,0.96285385,0.9,0.8959072
3AL,0.89504576,0.88372093,0.97937346,1.0,0.89015985
3WH,0.8973741,0.9611651,0.9639831,0.9,0.9019286
4N3,0.8963117,0.91818184,0.9237682,0.8115942,0.89426136
6PY,0.89915097,0.9611651,0.9386962,0.8115942,0.90891606
3WH,0.896328,0.91818184,0.96671593,0.9535865,0.8981543
3WH,0.89881164,0.9611651,0.9726399,0.9535865,0.89771914
4GK,0.8982046,0.9611651,0.9792133,1.0,0.8915113
4EZ,0.8976739,0.9611651,0.9688982,0.9535865,0.88869417
b0b,0.8961039,0.91818184,0.9796396,1.0,0.89736456
b1d,0.8966497,0.91818184,0.9119907,0.7586207,0.8922183
b30,0.8988179,0.9611651,0.9707445,0.9535865,0.8961699
b3a,0.89795303,0.9611651,0.91681284,0.7586207,0.89812326
5ZH,0.8979465,0.9611651,0.98014945,1.0,0.88733345
5ZH,0.8978864,0.9611651,0.98014694,1.0,0.88733333
2ZH,0.8974719,0.9611651,0.97940856,1.0,0.9061234
3oy,0.8995917,0.9611651,0.97805417,1.0,0.90946984
5h9,0.8955395,0.88372093,0.9800317,1.0,0.8913474
3ap,0.89661473,0.91818184,0.9791727,1.0,0.9065069
6eo,0.9007552,0.9611651,0.9793673,1.0,0.9015822
5t7,0.8971882,0.9611651,0.97746605,0.983871,0.8962522
5e8,0.8947443,0.88372093,0.97983897,1.0,0.89215314
3oy,0.8995995,0.9611651,0.978093,1.0,0.9095131
3t1,0.8947479,0.88372093,0.9798504,1.0,0.8921897
5du,0.89674085,0.91818184,0.97695446,0.983871,0.90846366
1kj,0.9006664,0.9611651,0.9794189,1.0,0.90178704
6eo,0.90079826,0.9611651,0.97936785,1.0,0.9015867
4y2,0.8929631,0.86538464,0.97774374,0.983871,0.9074395
3ay,0.8955106,0.88372093,0.9787016,1.0,0.88350457
3ay,0.9006261,0.9611651,0.9795066,1.0,0.90617806
3t2,0.89669013,0.91818184,0.97874796,1.0,0.9073732
4lb,0.90077883,0.9611651,0.97943085,1.0,0.90190953
5h9,0.87914616,0.40298507,0.80046797,0.52272725,0.8921758
4ym,0.8962563,0.91818184,0.9793088,1.0,0.90652853
2xg,0.90058136,0.9611651,0.979395,1.0,0.90137154
4jc,0.9007402,0.9611651,0.9794318,1.0,0.9019113
5od,0.89561033,0.88372093,0.98003185,1.0,0.8913152
6i7,0.8955506,0.88372093,0.98003644,1.0,0.8913057
6i7,0.89558876,0.88372093,0.9800269,1.0,0.8913039
6i7,0.89556915,0.88372093,0.98003,1.0,0.891326
5nf,0.8955218,0.88372093,0.9800498,1.0,0.8914083
6g0,0.90063846,0.9611651,0.9793336,1.0,0.901561
5e8,0.89471793,0.88372093,0.97986436,1.0,0.8922676
5e8,0.89474255,0.88372093,0.9798533,1.0,0.8921776
3t1,0.8955552,0.88372093,0.980071,1.0,0.89163536
3zx,0.885351,0.5,0.93080765,0.8115942,0.9021823
4gx,0.89677393,0.91818184,0.9752529,0.9535865,0.8995149
5h9,0.8845803,0.5,0.8597046,0.52272725,0.8995572
5h9,0.89545375,0.88372093,0.9800463,1.0,0.8914708
4lb,0.9006206,0.9611651,0.9792575,1.0,0.9015878
3ap,0.89576524,0.88372093,0.97775286,0.983871,0.8961082
5oa,0.8958414,0.91818184,0.97989655,1.0,0.88915324
3i8,0.900156,0.9611651,0.9779952,1.0,0.9048035
4jc,0.8955652,0.88372093,0.98005486,1.0,0.89146066
2nn,0.90062803,0.9611651,0.9794138,1.0,0.9017787
5nf,0.8955674,0.88372093,0.9800475,1.0,0.89146435
6i7,0.89559275,0.88372093,0.9800525,1.0,0.8914382
5nf,0.89554673,0.88372093,0.9800403,1.0,0.8914237
6i7,0.895588,0.88372093,0.98004156,1.0,0.89132935
2ZH,0.8968679,0.9611651,0.978314,1.0,0.9033682
4XB,0.895946,0.91818184,0.97529954,0.9535865,0.89882636
2YY,0.89878523,0.9611651,0.97904396,1.0,0.90705675
5NM,0.89598745,0.91818184,0.9780512,1.0,0.90526557
2NM,0.90071565,0.9611651,0.9794337,1.0,0.90188223
2ZH,0.8971066,0.9611651,0.9788765,1.0,0.9053096
3GA,0.8905321,0.77319586,0.91831195,0.7586207,0.526182
2D6,0.8975901,0.9611651,0.9787948,1.0,0.9060008
4R9,0.90064824,0.9611651,0.97942126,1.0,0.90177464
4Q2,0.8960712,0.91818184,0.9729423,0.9535865,0.9028818
4Q2,0.89713955,0.9611651,0.9788117,1.0,0.9109032
4XB,0.9006381,0.9611651,0.9794139,1.0,0.90180695
1GZ,0.8967833,0.91818184,0.9727076,0.9535865,0.87993634
1BK,0.88682103,0.62068963,0.88567835,0.68421054,0.69990355
2DY,0.8970925,0.9611651,0.9781351,1.0,0.90874386
4Y1,0.8959048,0.91818184,0.97542614,0.9535865,0.89880353
3LS,0.8977093,0.9611651,0.97900474,1.0,0.9058676
4R9,0.9006714,0.9611651,0.97941667,1.0,0.9018106
5NM,0.8965488,0.91818184,0.97286284,0.9535865,0.8935125
5NL,0.8960156,0.91818184,0.9745739,0.9535865,0.89105743
2YV,0.8972874,0.9611651,0.9775589,0.983871,0.9023274
2YX,0.8968639,0.9611651,0.9740611,0.9535865,0.89728385
6I7,0.90058005,0.9611651,0.9794231,1.0,0.90176
5NL,0.8970404,0.9611651,0.9783464,1.0,0.90303695
5OD,0.90067154,0.9611651,0.9794205,1.0,0.9017662
2ZH,0.8974064,0.9611651,0.97324413,0.9535865,0.8972628
3LS,0.8977226,0.9611651,0.9791156,1.0,0.90593916
4Y1,0.89588726,0.91818184,0.97548836,0.9535865,0.8987638
4R9,0.9006464,0.9611651,0.97942346,1.0,0.9017893
4Q2,0.89566886,0.88372093,0.9749221,0.9535865,0.8981663
2XG,0.90058136,0.9611651,0.979395,1.0,0.90137154
4R9,0.90064996,0.9611651,0.97941786,1.0,0.901788
5DU,0.89598554,0.91818184,0.97619516,0.9535865,0.9068835
3WL,0.8969636,0.9611651,0.978408,1.0,0.90328914
4UW,0.8967953,0.91818184,0.9590906,0.9,0.8903811
1HL,0.89681727,0.9262412,0.95753413,0.9,0.877091
1SL,0.897816,0.9611651,0.9752117,0.9535865,0.9035962
1SL,0.89732504,0.9611651,0.9788529,1.0,0.9081568
5NF,0.90064293,0.9611651,0.9794257,1.0,0.90178746
3AP,0.89576524,0.88372093,0.97775286,0.983871,0.8961082
5EX,0.9002962,0.9611651,0.9794977,1.0,0.9052781
3DU,0.8969499,0.9611651,0.97748625,0.983871,0.9008039
5GZ,0.8977694,0.9611651,0.97718585,0.983871,0.8948374
3ZS,0.90081626,0.9611651,0.9793615,1.0,0.9016587
3ZS,0.9007301,0.9611651,0.9793642,1.0,0.9015468
5GZ,0.89778167,0.9611651,0.9771956,0.983871,0.89484215
3AJ,0.897281,0.9611651,0.9744639,0.9535865,0.90118206
1IS,0.89858603,0.9611651,0.9766402,0.983871,0.9021226
3AP,0.8963139,0.91818184,0.978588,1.0,0.90672314
5NF,0.90065336,0.9611651,0.97942185,1.0,0.90180635
1SL,0.8974661,0.9611651,0.9787001,1.0,0.90568787
4UW,0.8844539,0.5,0.9123702,0.7586207,0.63539916
4UW,0.88663125,0.5,0.9121161,0.7586207,0.6633715
7BE,0.9006408,0.9611651,0.979333,1.0,0.9015542
5T7,0.89722675,0.9611651,0.9774301,0.983871,0.8962268
3AP,0.89661473,0.91818184,0.9791728,1.0,0.9065068
5NF,0.900686,0.9611651,0.9794206,1.0,0.90179926
3M2,0.8975135,0.9611651,0.97960037,1.0,0.9074691
3AP,0.89854246,0.9611651,0.97246516,0.9535865,0.9026628
5NF,0.900674,0.9611651,0.9794206,1.0,0.9018166
5GA,0.8881169,0.62068963,0.9111067,0.7586207,0.42318574
1IS,0.898566,0.9611651,0.9766426,0.983871,0.9021285
1WL,0.8987264,0.9611651,0.97698575,0.983871,0.9027349
5IU,0.9006184,0.9611651,0.97942364,1.0,0.90173346
5GZ,0.89434314,0.88372093,0.97594607,0.9535865,0.8933812
5GZ,0.8958221,0.88372093,0.97777927,0.983871,0.89661443
3OJ,0.8934895,0.86538464,0.97373986,0.9535865,0.8949326
3AJ,0.89945763,0.9611651,0.9764781,0.983871,0.90325737
1IS,0.8984825,0.9611651,0.97658384,0.983871,0.9021158
3AP,0.8950061,0.88372093,0.9778201,0.983871,0.89506066
1SL,0.8969134,0.9611651,0.9779238,0.98595804,0.9077363
4BM,0.8942524,0.88372093,0.97604513,0.9535865,0.89342016
5T7,0.89719343,0.9611651,0.97753704,0.983871,0.89626706
4UW,0.88934356,0.77319586,0.92386955,0.8115942,0.18258525
6QL,0.90062755,0.9611651,0.9794286,1.0,0.90178454
4YM,0.8957672,0.88372093,0.97860134,1.0,0.9037079
4LB,0.89580697,0.88372093,0.9782099,1.0,0.90927535
5MW,0.89567894,0.88372093,0.9750505,0.9535865,0.89816445
5GZ,0.8971354,0.9611651,0.9769256,0.983871,0.90040666
3ZS,0.90070754,0.9611651,0.9793676,1.0,0.9015466
3ZS,0.9006941,0.9611651,0.9794271,1.0,0.90176445
1WL,0.89697355,0.9611651,0.9760342,0.9535865,0.90243775
7P8,0.8951605,0.88372093,0.97490853,0.9535865,0.8932071
4NO,0.8966329,0.91818184,0.97909296,1.0,0.90308434
4YM,0.89519304,0.88372093,0.9797406,1.0,0.90661484
6QL,0.9006333,0.9611651,0.9794209,1.0,0.9017911
5T7,0.8971882,0.9611651,0.97746605,0.983871,0.8962522
4YM,0.8972387,0.9611651,0.97960186,1.0,0.90599746
3W5,0.89709365,0.9611651,0.9790431,1.0,0.90667504
4WV,0.8975955,0.9611651,0.977697,0.983871,0.9044137
4BM,0.89763826,0.9611651,0.9765728,0.983871,0.89211035
1W6,0.89675754,0.91818184,0.97181356,0.9535865,0.8798253
1W6,0.8972802,0.9611651,0.97352684,0.9535865,0.8878742
5E8,0.90030134,0.9611651,0.9794998,1.0,0.90529865
1WL,0.8979852,0.9611651,0.9765976,0.983871,0.90296745
1IS,0.898467,0.9611651,0.97670025,0.983871,0.90214735
1KJ,0.9006664,0.9611651,0.9794189,1.0,0.90178704
4WV,0.8974503,0.9611651,0.9779076,0.983871,0.89685225
3WU,0.8970516,0.9611651,0.97728604,0.983871,0.90775704
3W5,0.89681,0.91818184,0.9787603,1.0,0.9085636
4YM,0.8962563,0.91818184,0.9793088,1.0,0.9065284
5DG,0.8945105,0.88372093,0.94645494,0.8115942,0.8665923
1A3,0.90027446,0.9611651,0.97947115,1.0,0.9051988
4YL,0.8963763,0.91818184,0.9787265,1.0,0.899948
5OA,0.900684,0.9611651,0.9793565,1.0,0.9015664
3NV,0.8992229,0.9611651,0.9778878,0.983871,0.90919787
4JC,0.90070397,0.9611651,0.9794311,1.0,0.9018022
3VK,0.8970017,0.9611651,0.97502536,0.9535865,0.89661795
2EA,0.8987758,0.9611651,0.9789548,1.0,0.90699685
3VK,0.89708906,0.9611651,0.97495437,0.9535865,0.8966148
5JP,0.8977446,0.9611651,0.9797941,1.0,0.90327877
5T7,0.8972158,0.9611651,0.97746325,0.983871,0.89626086
6QL,0.90066785,0.9611651,0.97942334,1.0,0.90180045
5DG,0.8968759,0.9611651,0.97544664,0.9535865,0.8987472
4LB,0.9006172,0.9611651,0.97925866,1.0,0.901613
5MW,0.8956866,0.88372093,0.9750532,0.9535865,0.89814705
3NV,0.89922947,0.9611651,0.9778831,0.983871,0.9091829
2GA,0.8958065,0.88372093,0.9558969,0.9,0.90305966
5E8,0.90029997,0.9611651,0.97948885,1.0,0.90524405
5E8,0.90028644,0.9611651,0.9794902,1.0,0.905261
3NV,0.89918476,0.9611651,0.9778773,0.983871,0.90913254
4LB,0.9006058,0.9611651,0.9792548,1.0,0.90158904
6QL,0.9006375,0.9611651,0.97941303,1.0,0.9017524
6QL,0.9006196,0.9611651,0.9794152,1.0,0.90174
6FO,0.9007396,0.9611651,0.97942346,1.0,0.90182245
6F8,0.89737016,0.9611651,0.9752609,0.9535865,0.8930809
1QM,0.8984138,0.9611651,0.9705278,0.9535865,0.90391326
6F6,0.9006846,0.9611651,0.9793698,1.0,0.90156376
4LB,0.90077883,0.9611651,0.97943085,1.0,0.90190953
6RH,0.90078384,0.9611651,0.9794334,1.0,0.9019033
3T2,0.8970206,0.9611651,0.9747259,0.9535865,0.8923945
6Y4,0.9002978,0.9611651,0.97948635,1.0,0.9052529
3AP,0.89576286,0.88372093,0.97780764,0.983871,0.8961381
6RH,0.9008266,0.9611651,0.9794358,1.0,0.90194094
4LB,0.90208155,0.9611651,0.9799064,1.0,0.90416795
4BM,0.90071654,0.9611651,0.9794097,1.0,0.9014292
4BL,0.90062743,0.9611651,0.9793419,1.0,0.9015519
5VW,0.8971906,0.9611651,0.9776374,0.983871,0.8963437
6QL,0.90062743,0.9611651,0.9794215,1.0,0.90178365
6QL,0.90082,0.9611651,0.97945875,1.0,0.9018967
4LB,0.9006206,0.9611651,0.9792575,1.0,0.9015878
3NV,0.89925116,0.9611651,0.97788674,0.983871,0.9091444
5JP,0.894445,0.88372093,0.9700631,0.9535865,0.89771336
3T1,0.9007855,0.9611651,0.97943074,1.0,0.90190387
1W6,0.8972137,0.9611651,0.97327787,0.9535865,0.8885205
1W6,0.8972562,0.9611651,0.97336066,0.9535865,0.8879103
3AK,0.8958648,0.91818184,0.96887803,0.9535865,0.8989502
1KJ,0.9006169,0.9611651,0.9794199,1.0,0.90179384
3T1,0.90031004,0.9611651,0.97949445,1.0,0.9052708
5NF,0.9006684,0.9611651,0.97942686,1.0,0.9018279
4LB,0.9020885,0.9611651,0.97991097,1.0,0.9041921
4BL,0.90065426,0.9611651,0.97934854,1.0,0.9015501
6QL,0.90067494,0.9611651,0.9794225,1.0,0.90179527
4Y2,0.89558834,0.88372093,0.9741192,0.9535865,0.8941115
3I8,0.900156,0.9611651,0.9779952,1.0,0.9048035
6QG,0.90027755,0.9611651,0.9794621,1.0,0.90515167
2D6,0.8979725,0.9611651,0.97915864,1.0,0.9099745
6Q0,0.9020274,0.9611651,0.97990614,1.0,0.9040855
5DU,0.89711314,0.9611651,0.9764871,0.983871,0.9074765
5H9,0.8897866,0.77319586,0.9149584,0.7586207,0.45138526
3AY,0.9006261,0.9611651,0.9795066,1.0,0.90617806
6I7,0.9006321,0.9611651,0.97941077,1.0,0.90174526
4Q1,0.8956795,0.88372093,0.975091,0.9535865,0.89815557
6I7,0.90061486,0.9611651,0.9794127,1.0,0.9017568
3AY,0.90061873,0.9611651,0.9794515,1.0,0.90600276
3VV,0.8950053,0.88372093,0.9736623,0.9535865,0.9016586
5H9,0.90069515,0.9611651,0.9794288,1.0,0.90181255
4GA,0.88652,0.5,0.88379514,0.68421054,0.6998973
2D6,0.8985178,0.9611651,0.9792433,1.0,0.90610427
2D6,0.8984484,0.9611651,0.9792682,1.0,0.90613675
6QG,0.9006316,0.9611651,0.9794209,1.0,0.90178376
6Q1,0.90205014,0.9611651,0.97989994,1.0,0.90408385
5DU,0.8968217,0.93570775,0.9755064,0.9535865,0.9080525
5H9,0.9006142,0.9611651,0.9794139,1.0,0.90177524
4GX,0.8960799,0.91818184,0.9756295,0.9535865,0.89504623
5NL,0.89977115,0.9611651,0.97832686,1.0,0.89874315
4XB,0.89565605,0.88372093,0.9464763,0.8115942,0.90298694
6I7,0.9007143,0.9611651,0.9794216,1.0,0.9018164
4Q1,0.895669,0.88372093,0.9749853,0.9535865,0.8981265
6I7,0.9006228,0.9611651,0.9794189,1.0,0.90179276
5H9,0.88648754,0.5,0.9106289,0.7586207,0.49518013
5DU,0.89928263,0.9611651,0.97859037,1.0,0.9059259
2D6,0.8983475,0.9611651,0.979634,1.0,0.90355253
4GA,0.8966282,0.91818184,0.9742522,0.9535865,0.89248717
4Y2,0.8955614,0.88372093,0.97504187,0.9535865,0.89779645
2D6,0.89820176,0.9611651,0.9789184,1.0,0.8964362
2YM,0.89769787,0.9611651,0.97611135,0.9535865,0.9068456
5NL,0.8958101,0.88372093,0.9773907,0.983871,0.89074093
6KX,0.900614,0.9611651,0.97941417,1.0,0.9017161
3ZX,0.89029795,0.77319586,0.93003637,0.8115942,0.257724
2ZK,0.8974555,0.9611651,0.973631,0.9535865,0.8958808
6F2,0.9008337,0.9611651,0.9794438,1.0,0.9019396
5NM,0.898796,0.9611651,0.9778697,0.983871,0.89271206
6KX,0.9006658,0.9611651,0.9794143,1.0,0.90178025
3ZX,0.88826144,0.62068963,0.9189729,0.7586207,0.633819
4XZ,0.8995525,0.9611651,0.97836226,1.0,0.906009
4RL,0.90061045,0.9611651,0.979404,1.0,0.90175813
4Y2,0.8960101,0.91818184,0.97545546,0.9535865,0.8984286
6B8,0.9006529,0.9611651,0.9794199,1.0,0.90175843
6B9,0.89626276,0.91818184,0.97403324,0.9535865,0.8752945
6Y7,0.9001795,0.9611651,0.97935563,1.0,0.90138745
6H6,0.9003759,0.9611651,0.97957134,1.0,0.9057307
6EY,0.90081507,0.9611651,0.9794306,1.0,0.90190804
6VT,0.8876088,0.62068963,0.92189777,0.8115942,0.7692465
7TK,0.88937205,0.77319586,0.9100737,0.7586207,0.83423156
3AY,0.8955106,0.88372093,0.9787016,1.0,0.88350457
7TR,0.88663137,0.5,0.90948236,0.7586207,0.7652051
7N5,0.8890186,0.62068963,0.9103109,0.7586207,0.6746473
7N8,0.88843054,0.62068963,0.93136275,0.8115942,0.6282495
6VT,0.89060384,0.77319586,0.9415219,0.8115942,0.81145644
7RD,0.8912086,0.77319586,0.8945944,0.68421054,0.89724094
b08,0.8951017,0.88372093,0.9729469,0.9535865,0.9026599
b29,0.90073395,0.9611651,0.9794362,1.0,0.90185136
b2f,0.897195,0.9611651,0.97755355,0.983871,0.90284956
b4c,0.9007015,0.9611651,0.97943544,1.0,0.9017798
b88,0.8974262,0.9611651,0.979471,1.0,0.90618145
b9a,0.89723325,0.9611651,0.97754866,0.983871,0.902812
4G9,0.8942755,0.88372093,0.9581752,0.9,0.8909286
4G9,0.8998375,0.9611651,0.9741935,0.9535865,0.89190185
3AC,0.8980045,0.9611651,0.92436403,0.8115942,0.88522464
3AC,0.8979957,0.9611651,0.9226722,0.8115942,0.8852052
3AC,0.89799505,0.9611651,0.92371786,0.8115942,0.8852141
n04,0.0008392268,0.027272727,0.16286494,0.15202433,0.87255174
n06,0.0005607632,0.0,0.0558792,0.036144577,0.0077933026
n07,0.06948049,0.075630255,0.11941122,0.11111111,0.7781645
n08,0.88165325,0.40298507,0.1388841,0.13513513,0.5854601
b13,0.89802486,0.9611651,0.9225485,0.8115942,0.8853202
b1c,0.8980903,0.9611651,0.93087953,0.8115942,0.88558507
n57,0.89397824,0.88372093,0.1388992,0.13513513,0.34658027
n66,0.89441097,0.88372093,0.3436097,0.3432836,0.8022696
n67,0.89811176,0.9611651,0.27726176,0.3432836,0.38739234
n67,0.0010833354,0.027272727,0.090414904,0.0625,0.0047067795
n68,0.010314115,0.035714287,0.15458813,0.13513513,0.029510722
n69,0.8904389,0.77319586,0.1271014,0.13513513,0.2150908
n6e,0.0051637315,0.035714287,0.07291847,0.036144577,0.011981549
n70,0.8953591,0.88372093,0.34202528,0.3432836,0.20646273
n72,0.20394243,0.075630255,0.1657821,0.22876447,0.86480486
n74,0.0006340777,0.0,0.06909268,0.036144577,0.3111174
n76,0.23087113,0.075630255,0.18650883,0.2682927,0.076200224
n79,0.8711386,0.40298507,0.13285199,0.13513513,0.41106158
n7c,0.8963761,0.91818184,0.33123714,0.3432836,0.8586109
n92,0.6568841,0.075630255,0.09318889,0.0625,0.009810076
n92,0.31734794,0.075630255,0.13737822,0.13513513,0.62153345
n93,0.003034504,0.027272727,0.16095437,0.13513513,0.85620636
n96,0.0066374773,0.035714287,0.108200595,0.11111111,0.0044397255
n97,0.6273424,0.075630255,0.08658853,0.0625,0.009688468
n98,0.8950478,0.88372093,0.34304264,0.3432836,0.37551633
n9b,0.8413858,0.31578952,0.1376863,0.13513513,0.4111673
n9f,0.89809704,0.9611651,0.28737876,0.3432836,0.34873986
na3,0.8741676,0.40298507,0.13385758,0.13513513,0.406074
na5,0.79618496,0.31578952,0.19943137,0.2682927,0.7650917
na5,0.08912598,0.075630255,0.061489988,0.036144577,0.008817391
na6,0.89488107,0.88372093,0.38337764,0.3432836,0.5187031
nb0,0.8762032,0.40298507,0.49093086,0.47058824,0.8843097
nb0,0.8656264,0.40298507,0.2645961,0.3432836,0.8875979
2ZX,0.8961849,0.91818184,0.9689426,0.9535865,0.90376115
2ZX,0.8966055,0.91818184,0.9664885,0.9535865,0.90217054
2ZX,0.89681804,0.92790425,0.9672279,0.9535865,0.90226686
2ZX,0.89677566,0.91818184,0.96628857,0.9535865,0.902228
5H4,0.898753,0.9611651,0.96630293,0.9535865,0.9012502
2ZB,0.89813197,0.9611651,0.9759,0.9535865,0.89950794
4cz,0.8972252,0.9611651,0.9805313,1.0,0.900909
4pf,0.8986995,0.9611651,0.98031896,1.0,0.8970933
1jy,0.89647096,0.91818184,0.98073834,1.0,0.89901614
1jo,0.89683443,0.9611651,0.9805402,1.0,0.9007166
1jn,0.8994506,0.9611651,0.9805022,1.0,0.903953
1jy,0.8967076,0.91818184,0.98052627,1.0,0.9002723
1DQ,0.898177,0.9611651,0.97923374,1.0,0.89983344
5TG,0.8974931,0.9611651,0.9804112,1.0,0.89886886
1AZ,0.8974161,0.9611651,0.9808754,1.0,0.89946455
1EN,0.89813185,0.9611651,0.9792005,1.0,0.8998076
5BY,0.89984936,0.9611651,0.97943246,1.0,0.90078044
1EN,0.89979935,0.9611651,0.9796951,1.0,0.896448
1DQ,0.8981005,0.9611651,0.9792255,1.0,0.89982736
1DQ,0.900513,0.9611651,0.9796743,1.0,0.8961723
6GW,0.8980163,0.9611651,0.9784954,1.0,0.89996874
1EN,0.8982265,0.9611651,0.9806106,1.0,0.9009582
4TZ,0.90067106,0.9611651,0.97863984,1.0,0.89960444
2EF,0.89808667,0.9611651,0.98085165,1.0,0.9000584
1C5,0.8981607,0.9611651,0.9792362,1.0,0.89984107
2D7,0.89751774,0.9611651,0.9808137,1.0,0.8999941
1QD,0.897465,0.9611651,0.9808595,1.0,0.8993356
1DG,0.9005471,0.9611651,0.9788077,1.0,0.9002673
2P3,0.89789385,0.9611651,0.9809894,1.0,0.90007615
2UU,0.89804596,0.9611651,0.9791199,1.0,0.8997655
3CN,0.8981334,0.9611651,0.9788486,1.0,0.89912677
1DQ,0.89817935,0.9611651,0.97921693,1.0,0.8998456
1DQ,0.9002477,0.9611651,0.97996545,1.0,0.8970488
3EN,0.89989847,0.9611651,0.9796244,1.0,0.90059155
2P3,0.8980472,0.9611651,0.9808353,1.0,0.9002085
1CN,0.900271,0.9611651,0.9792188,1.0,0.89888936
4PC,0.9006134,0.9611651,0.9797428,1.0,0.89821994
1DQ,0.89817387,0.9611651,0.9792036,1.0,0.8998361
2JE,0.8976375,0.9611651,0.98075163,1.0,0.89899987
2OW,0.8974848,0.9611651,0.97840524,1.0,0.9010924
4K1,0.8977605,0.9611651,0.97883725,1.0,0.9006599
3A0,0.898015,0.9611651,0.9807097,1.0,0.8983032
1NL,0.8981079,0.9611651,0.97922087,1.0,0.8998274
4I3,0.8975802,0.9611651,0.9772266,0.983871,0.89853984
1JY,0.89754266,0.9611651,0.9808035,1.0,0.90115327
4K1,0.89787,0.9611651,0.97891027,1.0,0.90072346
1CE,0.89976895,0.9611651,0.97967666,1.0,0.8964183
3U4,0.89776987,0.9611651,0.9784846,1.0,0.9015369
1TE,0.89809567,0.9611651,0.9792094,1.0,0.8997858
3SN,0.89741516,0.9611651,0.9772727,0.983871,0.89748985
1I3,0.89810807,0.9611651,0.9790546,1.0,0.89891803
1GI,0.8999737,0.9611651,0.9795741,1.0,0.9005509
5WE,0.89810413,0.9611651,0.9792183,1.0,0.89981216
4L8,0.89746,0.9611651,0.975808,0.9535865,0.9004149
2CY,0.90097415,0.9611651,0.97897196,1.0,0.8989052
2CT,0.89807916,0.9611651,0.97910553,1.0,0.8997315
2CW,0.8999767,0.9611651,0.9793154,1.0,0.900897
2JE,0.8976656,0.9611651,0.9769323,0.983871,0.9009243
4NO,0.89820176,0.9611651,0.97891253,1.0,0.90099543
4K2,0.89774245,0.9611651,0.97889394,1.0,0.90071553
5YG,0.8981178,0.9611651,0.9792108,1.0,0.89981383
1JO,0.8977223,0.9611651,0.98079956,1.0,0.9010949
4K2,0.9000157,0.9611651,0.97940916,1.0,0.90020317
1QN,0.898161,0.9611651,0.97923607,1.0,0.89984095
5CN,0.8974538,0.9611651,0.9808249,1.0,0.89933497
1BX,0.897508,0.9611651,0.980892,1.0,0.89893615
4H5,0.8976592,0.9611651,0.9781954,1.0,0.90034664
1NX,0.8973162,0.9611651,0.9810585,1.0,0.8996211
1WU,0.8976051,0.9611651,0.98078376,1.0,0.8999453
2OV,0.897786,0.9611651,0.978778,1.0,0.9010136
3RS,0.89818174,0.9611651,0.97426516,0.9535865,0.89841586
3RR,0.8982352,0.9611651,0.9753027,0.9535865,0.8984662
1JY,0.89806896,0.9611651,0.98095405,1.0,0.89952457
1JB,0.89815164,0.9611651,0.97915995,1.0,0.8997861
1SC,0.89809847,0.9611651,0.97920096,1.0,0.8998067
1SC,0.89809436,0.9611651,0.9791077,1.0,0.8997465
1H9,0.9005141,0.9611651,0.9784974,1.0,0.9004165
2JD,0.8982081,0.9611651,0.9765311,0.983871,0.89905506
1JU,0.8979852,0.9611651,0.98101324,1.0,0.9015625
1AP,0.90059495,0.9611651,0.9800239,1.0,0.8949747
1GK,0.8999639,0.9611651,0.9795975,1.0,0.90056276
1JW,0.8985456,0.9611651,0.9790285,1.0,0.90162885
4P1,0.8979985,0.9611651,0.97888625,1.0,0.89971685
1H9,0.89814234,0.9611651,0.97446537,0.9535865,0.90070987
1CJ,0.8974848,0.9611651,0.9808413,1.0,0.89934343
2EN,0.8981927,0.9611651,0.979224,1.0,0.89980805
6CJ,0.8977051,0.9611651,0.97665286,0.983871,0.9007202
2D3,0.89745307,0.9611651,0.9808091,1.0,0.9006315
2JE,0.8976611,0.9611651,0.98080206,1.0,0.8989824
2CN,0.8977217,0.9611651,0.9786821,1.0,0.89932513
2D3,0.89752656,0.9611651,0.98078203,1.0,0.9006386
1XQ,0.8980657,0.9611651,0.979158,1.0,0.8997775
3D4,0.8973719,0.9611651,0.9809327,1.0,0.89954937
5U3,0.89816135,0.9611651,0.9784025,1.0,0.90023285
1JN,0.89819694,0.9611651,0.9792072,1.0,0.899763
4PF,0.899864,0.9611651,0.97953105,1.0,0.90058124
1QG,0.9000519,0.9611651,0.9797599,1.0,0.89977145
1CO,0.8980354,0.9611651,0.97912014,1.0,0.89972734
4Z8,0.8978829,0.9611651,0.97712916,0.983871,0.8980785
2P2,0.89810866,0.9611651,0.98082846,1.0,0.90006506
